Quality,#1 ID,#2 ID,#1 String,#2 String
1,2199099,2199074,Illinois State Police accident reconstruction experts were investigating the cause .,"State Police were investigating , Vazzi said ."
0,516184,515989,"""Responding , Edward Skyler , a spokesman for the mayor , said later : """" The comptroller 's statements , while noteworthy for their sensationalism , bear no relation to the facts .""","""Jordan Barowitz , a spokesman for Republican Mayor Michael Bloomberg said : """" The Comptroller 's statements , while noteworthy for their sensationalism , bear no relation to the facts . """""""
1,1712179,1712278,He found that men who had ejaculated more than five times a week in their 20s were a third less likely to develop aggressive prostate cancer later in life .,Those who ejaculated more than five times a week were a third less likely to develop serious prostate cancer in later life .
0,460209,460142,"McNair was stopped after a police officer saw his vehicle weaving on a downtown street before pulling into a convenience store , the arrest report said .",McNair was stopped just after midnight by a police officer who reportedly saw his sports utility vehicle weaving on a downtown street .
1,3151735,3151876,"Nordstrom also is expanding its play area in the children 's clothes area , adding salt-water fish tanks and activities .","Nordstrom also is expanding its play area in the children ’ s clothes area , adding salt-water fish tanks and activities for children while their parents shop ."
1,3261219,3261244,"They were held under Section 41 of the Terrorism Act 2000 on suspicion of involvement in the commission , preparation or instigation of acts of terrorism .","Badat was arrested under section 41 of the Terrorism Act “ on suspicion of involvement in the commission , preparation or instigation of acts of terrorism , ” Scotland Yard confirmed ."
0,518132,518096,"""He also called Hovan a """" person of good reputation """" who had worked as a bus driver since 1967 .""","Hovan , a resident of Trumbull , Conn . , had worked as a bus driver since 1967 and had no prior criminal record ."
1,1268400,1268118," After careful analysis , WHO has concluded that the risk to travelers to Beijing is now minimal ,  Omi said today at a news conference in Beijing ."," After careful analysis , WHO has concluded that the risk to travellers to Beijing is now minimal ,  Omi told a news conference in Beijing on Tuesday ."
0,2551482,2551643,"Among three major candidates , Schwarzenegger is wining the battle for independents and crossover voters .",Schwarzenegger picks up more independents and crossover voters than Bustamante .
1,3173215,3173227,"The WWF also thinks a further 13,000 animals are being caught every year around the Straits of Gibraltar and in nearby areas .","According to WWF , a further 13,000 individuals are estimated to be caught around the Straits of Gibraltar and in neighboring zones ."
1,1239045,1239030,One of the most well studied facets of temperament is how people respond to novelty .,One of the defining and well-studied characteristics of temperament is how people react to novelty .
1,21117,21294,Shares in Juniper Networks jumped more than 10 per cent on Monday after the networking equipment maker inked a sales and marketing deal with Lucent Technologies .,"The stock of Juniper Networks Inc. rose sharply Monday after the Mountain View , Calif.-based network-equipment maker announced a distribution and development deal with Lucent Technologies Inc ."
1,2905740,2905779,The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada - the FDA 's counterpart in Canada .,"The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada , which serves a similar role as the FDA for the Canadian government ."
1,3290113,3290192,"""But he added : """" You can 't win elections by looking in the rearview mirror . """""""," You can 't win elections by looking through the rear view mirror ,  he said ."
1,2778138,2777737,"From California , Bush flies to Japan on Thursday , followed by visits to the Philippines , Thailand , Singapore , Indonesia and Australia before returning home on Oct. 24 .","Besides Japan he will visit the Philippines , Thailand , Singapore , Indonesia and Australia before returning home on Oct. 24 ."
1,2222984,2223085,The value of the deal has increased since BP first announced it in February .,The value of BP 's investment has risen since the deal was announced in February .
0,655008,654952,"Monday ratcheted up its database software line with the introduction of a new suite that automates the process of defining , describing and indexing information contained in the database .","DB2 Cube Views automates the process of creating metadata by defining , describing , and indexing information in a database ."
1,2630954,2631063,"""This decision would """" throw a monkey wrench into the FCC 's efforts to develop a vitally important national broadband policy , """" he said .""","""He added that the decision will """" throw a monkey wrench into the FCC 's efforts to develop a vitally important national broadband policy . """""""
1,1634651,1634798,"The United Nations ' International Atomic Energy Agency asked for information on the allegation after the dossier was published , but Britain did not provide any , U.N. officials said .","The International Atomic Energy Agency asked for information on the uranium assertions after London 's dossier was published , but Britain did not provide any , U.N. officials said ."
0,1349823,1349737,House Democrats renewed their push Wednesday for a deeper investigation into the handling of intelligence on Iraq 's weapons program .,Harman sought to strike a balance as some Democrats pushed for deeper investigations into intelligence on Iraq 's weapons programs .
1,775031,775074,A prosecutor said investigators were searching his home in Muenster in the presence of his wife when news of his death arrived .,"Investigators were searching his home in Muenster in the presence of his wife when news of his death came , prosecutor Wolfgang Schweer said ."
0,1466172,1466251,"The panel said some of NASA 's cameras were obsolete and others no longer have a good view , because of civilian buildings built near them .","Others no longer have a good view , it said , because of civilian buildings built near them ."
1,2197839,2197806,"Additionally , early voting will be conducted from 1 to 6 p.m. Sept . 7 .",Early voting will run weekdays from 8 a.m. to 5 p.m. through Sept . 9 .
1,1841375,1841180,"And if estimates hold , it will mark the first time in history that five films grossed more than $ 20 million each in one weekend .",It is also the first time in history that five films grossed more than $ 20 million each in one weekend .
